Date,Name,Open,Close,Return
2017-10-23,AMZN,986.73,966.3,-0.02070475205983406
2017-10-24,AMZN,969.0,975.9,0.007120743034055704
2017-10-25,AMZN,978.0,972.91,-0.005204498977505145
2017-10-26,AMZN,980.33,972.43,-0.008058510909591761
2017-10-27,AMZN,1058.14,1100.95,0.04045778441416064
2017-10-30,AMZN,1095.01,1110.85,0.014465621318526696
2017-10-31,AMZN,1109.0,1105.28,-0.0033543733092876713
2017-11-01,AMZN,1105.4,1103.68,-0.0015559978288402633
2017-11-02,AMZN,1097.81,1094.22,-0.0032701469288856162
2017-11-03,AMZN,1091.15,1111.6,0.01874169454245504
2017-11-06,AMZN,1109.15,1120.66,0.01037731596267411
2017-11-07,AMZN,1124.74,1123.17,-0.0013958781585076874
2017-11-08,AMZN,1122.82,1132.88,0.008959583904811256
2017-11-09,AMZN,1125.96,1129.13,0.002815375324167886
2017-11-10,AMZN,1126.1,1125.35,-0.0006660154515584762
2017-11-13,AMZN,1123.0,1129.17,0.005494211932324197
2017-11-14,AMZN,1130.11,1136.84,0.005955172505331356
2017-11-15,AMZN,1127.01,1126.69,-0.00028393714341482006
2017-11-16,AMZN,1130.16,1137.29,0.006308841226020989
2017-11-17,AMZN,1138.28,1129.88,-0.007379555118248466
2017-11-20,AMZN,1129.77,1126.31,-0.0030625702576630963
2017-11-21,AMZN,1132.86,1139.49,0.0058524442561305986
2017-11-22,AMZN,1141.0,1156.16,0.013286590709903665
2017-11-24,AMZN,1160.7,1186.0,0.021797191350047346
2017-11-27,AMZN,1202.66,1195.83,-0.005679078043669994
2017-11-28,AMZN,1204.88,1193.6,-0.00936192815882096
2017-11-29,AMZN,1194.8,1161.27,-0.02806327418814862
2017-11-30,AMZN,1167.1,1176.75,0.008268357467226537
2017-12-01,AMZN,1172.05,1162.35,-0.008276097436116245
2017-12-04,AMZN,1173.85,1133.95,-0.033990714316139085
2017-12-05,AMZN,1128.26,1141.57,0.011796926240405532
2017-12-06,AMZN,1137.99,1152.35,0.012618740059227146
2017-12-07,AMZN,1156.59,1159.79,0.0027667539923395892
2017-12-08,AMZN,1170.4,1162.0,-0.007177033492823044
2017-12-11,AMZN,1164.6,1168.92,0.0037094281298301252
2017-12-12,AMZN,1166.51,1165.08,-0.0012258789037385566
2017-12-13,AMZN,1170.0,1164.13,-0.005017094017093924
2017-12-14,AMZN,1163.71,1174.26,0.00906583255278373
2017-12-15,AMZN,1179.03,1179.14,9.329703230632583e-05
2017-12-18,AMZN,1187.37,1190.58,0.0027034538517901217
2017-12-19,AMZN,1189.15,1187.38,-0.0014884581423705854
2017-12-20,AMZN,1190.5,1177.62,-0.010818983620327686
2017-12-21,AMZN,1175.9,1174.76,-0.0009694701930437112
2017-12-22,AMZN,1172.08,1168.36,-0.0031738447887516446
2017-12-26,AMZN,1168.36,1176.76,0.007189564860145924
2017-12-27,AMZN,1179.91,1182.26,0.001991677331321803
2017-12-28,AMZN,1189.0,1186.1,-0.0024390243902439788
2017-12-29,AMZN,1182.35,1169.47,-0.010893559436714918
