Date,Name,Close,Open,Return
2016-12-07,JPM,84.07,83.55,0.0062238180730101265
2016-12-08,JPM,85.12,84.23,0.010566306541612258
2016-12-09,JPM,85.49,85.02,0.005528111032698175
2016-12-12,JPM,84.73,85.36,-0.007380506091846245
2016-12-13,JPM,84.76,84.98,-0.0025888444339844533
2016-12-14,JPM,84.73,83.88,0.010133524082022038
2016-12-15,JPM,86.0,85.4,0.007025761124121713
2016-12-16,JPM,84.94,86.29,-0.015644918298760094
2016-12-19,JPM,85.43,84.8,0.0074292452830189825
2016-12-20,JPM,86.53,85.79,0.008625713952675076
2016-12-21,JPM,86.75,86.43,0.003702418141848816
2016-12-22,JPM,86.89,86.44,0.005205923183711277
2016-12-23,JPM,87.05,87.0,0.0005747126436781283
2016-12-27,JPM,87.13,87.05,0.0009190120620332946
2016-12-28,JPM,86.5,87.16,-0.007572280862781053
2016-12-29,JPM,85.89,86.58,-0.007969507969507943
2016-12-30,JPM,86.29,86.1,0.0022067363530779553
2016-01-04,GOOGL,759.44,762.2,-0.003621096824980308
2016-01-05,GOOGL,761.53,764.1,-0.0033634341054836407
2016-01-06,GOOGL,759.33,750.37,0.011940775883897326
2016-01-07,GOOGL,741.0,746.49,-0.0073544186794196964
2016-01-08,GOOGL,730.91,747.8,-0.02258625300882587
2016-01-11,GOOGL,733.07,731.95,0.00153015916387732
2016-01-12,GOOGL,745.34,740.75,0.006196422544718234
2016-01-13,GOOGL,719.57,749.34,-0.039728294232257697
2016-01-14,GOOGL,731.39,724.44,0.009593617138755358
2016-01-15,GOOGL,710.49,709.99,0.0007042352709193087
2016-01-19,GOOGL,719.08,720.15,-0.0014858015691174566
2016-01-20,GOOGL,718.56,705.9,0.01793455163620905
2016-01-21,GOOGL,726.67,720.17,0.009025646722301679
2016-01-22,GOOGL,745.46,742.0,0.004663072776280372
2016-01-25,GOOGL,733.62,743.84,-0.013739513873951423
2016-01-26,GOOGL,733.79,735.21,-0.0019314209545573003
2016-01-27,GOOGL,717.58,735.89,-0.02488143608419729
2016-01-28,GOOGL,748.3,738.19,0.013695661008683266
2016-01-29,GOOGL,761.35,748.96,0.01654293954283271
2016-02-01,GOOGL,770.77,771.26,-0.0006353240152477882
2016-02-02,GOOGL,780.91,800.5,-0.024472204871955068
2016-02-03,GOOGL,749.38,786.28,-0.04692984687388714
2016-02-04,GOOGL,730.03,744.59,-0.019554385635047553
2016-02-05,GOOGL,703.76,725.5,-0.02996554100620263
2016-02-08,GOOGL,704.16,687.68,0.02396463471382041
2016-02-09,GOOGL,701.02,692.95,0.011645861894797513
2016-02-10,GOOGL,706.85,711.79,-0.006940249230812376
2016-02-11,GOOGL,706.36,696.34,0.014389522359766755
2016-02-12,GOOGL,706.89,712.21,-0.007469706968450386
2016-02-16,GOOGL,717.64,718.65,-0.00140541292701592
2016-02-17,GOOGL,731.97,727.0,0.00683631361760664
2016-02-18,GOOGL,717.51,733.96,-0.022412665540356484
2016-02-19,GOOGL,722.11,715.9,0.008674395865344372
2016-02-22,GOOGL,729.05,729.51,-0.0006305602390646274
2016-02-23,GOOGL,717.29,726.1,-0.012133314970389834
2016-02-24,GOOGL,720.9,710.61,0.014480516739139561
2016-02-25,GOOGL,729.12,722.93,0.008562378100231081
2016-02-26,GOOGL,724.86,733.6,-0.011913849509269369
2016-02-29,GOOGL,717.22,721.0,-0.005242718446601904
2016-03-01,GOOGL,742.17,721.3,0.028933869402467775
2016-03-02,GOOGL,739.48,742.87,-0.004563382556840344
2016-03-03,GOOGL,731.59,739.48,-0.010669659760913055
2016-03-04,GOOGL,730.22,734.8,-0.006232988568317811
2016-03-07,GOOGL,712.8,725.15,-0.017030959111907912
2016-03-08,GOOGL,713.53,708.39,0.007255890117025913
2016-03-09,GOOGL,725.41,715.16,0.014332457072543207
2016-03-10,GOOGL,732.17,727.79,0.006018219541351208
2016-03-11,GOOGL,744.87,739.95,0.006649097912021027
2016-03-14,GOOGL,750.24,744.97,0.007074110366860386
2016-03-15,GOOGL,750.57,746.02,0.006099032197528308
2016-03-16,GOOGL,757.36,749.05,0.011094052466457593
2016-03-17,GOOGL,758.48,757.65,0.0010954926417211653
2016-03-18,GOOGL,755.41,761.63,-0.008166695114425675
2016-03-21,GOOGL,762.16,753.91,0.010942950750089534
2016-03-22,GOOGL,760.05,758.44,0.0021227783344758976
2016-03-23,GOOGL,757.56,763.35,-0.007584987227353216
2016-03-24,GOOGL,754.84,751.2,0.004845580404685817
2016-03-28,GOOGL,753.28,756.17,-0.0038218919026144736
2016-03-29,GOOGL,765.89,753.68,0.016200509500053122
2016-03-30,GOOGL,768.34,768.21,0.00016922456099243105
2016-03-31,GOOGL,762.9,768.34,-0.007080198870291868
2016-04-01,GOOGL,769.67,757.16,0.01652226742036028
2016-04-04,GOOGL,765.12,769.51,-0.005704929110732787
2016-04-05,GOOGL,758.57,758.13,0.0005803753973593639
2016-04-06,GOOGL,768.07,757.84,0.013498891586614612
2016-04-07,GOOGL,760.12,765.32,-0.006794543458945337
2016-04-08,GOOGL,759.47,765.87,-0.00835650959040043
2016-04-11,GOOGL,757.54,765.45,-0.010333790580704267
2016-04-12,GOOGL,764.32,758.43,0.007766043009902167
2016-04-13,GOOGL,771.91,770.31,0.0020770858485545077
2016-04-14,GOOGL,775.39,775.36,3.869170449852032e-05
2016-04-15,GOOGL,780.0,775.5,0.005802707930367505
2016-04-18,GOOGL,787.68,780.19,0.009600225586075052
2016-04-19,GOOGL,776.25,790.5,-0.018026565464895637
2016-04-20,GOOGL,774.92,779.16,-0.005441757790440999
2016-04-21,GOOGL,780.0,777.31,0.0034606527640195736
2016-04-22,GOOGL,737.77,743.91,-0.008253686601873865
2016-04-25,GOOGL,742.21,735.35,0.009328891004283692
2016-04-26,GOOGL,725.37,744.42,-0.025590392520351356
2016-04-27,GOOGL,721.46,725.32,-0.005321789003474347
2016-04-28,GOOGL,705.06,723.29,-0.025204274910478535
2016-04-29,GOOGL,707.88,704.12,0.005339998863830016
2016-05-02,GOOGL,714.41,711.92,0.003497583998202058
2016-05-03,GOOGL,708.44,712.5,-0.005698245614035011
2016-05-04,GOOGL,711.37,706.77,0.006508482250237026
2016-05-05,GOOGL,714.71,715.0,-0.0004055944055943547
2016-05-06,GOOGL,725.18,712.2,0.018225217635495512
2016-05-09,GOOGL,729.13,726.7,0.0033438833081050638
2016-05-10,GOOGL,739.38,734.96,0.006013932731032926
2016-05-11,GOOGL,730.55,740.52,-0.013463512126613768
2016-05-12,GOOGL,728.07,732.0,-0.005368852459016325
2016-05-13,GOOGL,724.83,726.62,-0.0024634609562081467
2016-05-16,GOOGL,730.3,724.32,0.008256019438921892
2016-05-17,GOOGL,720.19,731.06,-0.014868820616638705
2016-05-18,GOOGL,721.78,718.5,0.004565066109951249
2016-05-19,GOOGL,715.31,718.3,-0.004162606153417805
2016-05-20,GOOGL,721.71,716.46,0.007327694497948245
2016-05-23,GOOGL,717.25,719.98,-0.003791771993666516
2016-05-24,GOOGL,733.03,719.85,0.01830937000764041
2016-05-25,GOOGL,738.1,735.0,0.004217687074829963
2016-05-26,GOOGL,736.93,736.0,0.0012635869565216713
2016-05-27,GOOGL,747.6,737.51,0.013681170424807843
2016-05-31,GOOGL,748.85,748.76,0.00012019872856460259
2016-06-01,GOOGL,748.46,748.47,-1.3360588934748092e-05
2016-06-02,GOOGL,744.27,746.1,-0.0024527543224769346
2016-06-03,GOOGL,735.86,741.49,-0.007592819862708863
2016-06-06,GOOGL,730.06,738.5,-0.011428571428571503
2016-06-07,GOOGL,731.09,733.27,-0.0029729840304389245
2016-06-08,GOOGL,742.93,739.5,0.004638269100743678
2016-06-09,GOOGL,742.52,737.07,0.007394141669040839
2016-06-10,GOOGL,733.19,735.95,-0.0037502547727427007
2016-06-13,GOOGL,731.88,729.82,0.0028226137951822988
2016-06-14,GOOGL,733.25,729.31,0.005402366620504388
2016-06-15,GOOGL,732.19,734.92,-0.0037146900342893167
2016-06-16,GOOGL,724.25,727.96,-0.005096433869992907
2016-06-17,GOOGL,704.25,721.39,-0.023759686161438316
2016-06-20,GOOGL,706.13,710.31,-0.0058847545437906695
2016-06-21,GOOGL,708.88,710.05,-0.0016477712837123571
2016-06-22,GOOGL,710.47,714.05,-0.005013654505986874
2016-06-23,GOOGL,714.87,710.55,0.006079797340088735
2016-06-24,GOOGL,685.2,690.17,-0.007201124360664639
2016-06-27,GOOGL,681.14,682.49,-0.001978050960453666
2016-06-28,GOOGL,691.26,691.37,-0.00015910438694188877
2016-06-29,GOOGL,695.19,694.26,0.0013395557860168578
2016-06-30,GOOGL,703.53,697.65,0.008428294990324655
2016-07-01,GOOGL,710.25,705.1,0.007303928520777162
2016-07-05,GOOGL,704.89,705.01,-0.00017021035162622451
2016-07-06,GOOGL,708.97,699.84,0.013045839048925461
2016-07-07,GOOGL,707.26,710.11,-0.004013462702961545
2016-07-08,GOOGL,717.78,710.56,0.010160999774825529
2016-07-11,GOOGL,727.2,719.42,0.010814267048455822
2016-07-12,GOOGL,732.51,731.92,0.0008060990272161327
2016-07-13,GOOGL,729.48,735.52,-0.008211877311289922
2016-07-14,GOOGL,735.8,733.94,0.002534267106302831
2016-07-15,GOOGL,735.63,741.0,-0.0072469635627530424
2016-07-18,GOOGL,753.2,737.91,0.020720684094266344
2016-07-19,GOOGL,753.41,749.87,0.004720818275167647
2016-07-20,GOOGL,757.08,754.05,0.004018301173662339
2016-07-21,GOOGL,754.41,757.0,-0.0034214002642008346
2016-07-22,GOOGL,759.28,757.32,0.002588073733692392
2016-07-25,GOOGL,757.52,757.68,-0.00021117094287821797
2016-07-26,GOOGL,757.65,757.52,0.00017161263068961275
2016-07-27,GOOGL,761.97,758.97,0.003952725404166173
2016-07-28,GOOGL,765.84,768.84,-0.003901982206961136
2016-07-29,GOOGL,791.34,797.71,-0.007985358087525547
2016-08-01,GOOGL,800.94,786.67,0.018139753645111795
2016-08-02,GOOGL,800.12,797.33,0.00349917850827131
2016-08-03,GOOGL,798.92,796.47,0.0030760731728752266
2016-08-04,GOOGL,797.25,798.24,-0.0012402285027059644
2016-08-05,GOOGL,806.93,800.11,0.008523827973653543
2016-08-08,GOOGL,805.23,806.0,-0.0009553349875930296
2016-08-09,GOOGL,807.48,804.49,0.0037166403560019504
2016-08-10,GOOGL,808.49,807.05,0.0017842760671582364
2016-08-11,GOOGL,808.2,810.47,-0.0028008439547422873
2016-08-12,GOOGL,807.05,805.09,0.0024345104274055354
2016-08-15,GOOGL,805.96,807.21,-0.0015485437494580096
2016-08-16,GOOGL,801.19,803.5,-0.0028749222153079596
2016-08-17,GOOGL,805.42,800.0,0.006774999999999949
2016-08-18,GOOGL,802.75,805.36,-0.003240786728916278
2016-08-19,GOOGL,799.65,799.79,-0.0001750459495617429
2016-08-22,GOOGL,796.95,798.51,-0.001953638651989262
2016-08-23,GOOGL,796.59,800.48,-0.004859584249450313
2016-08-24,GOOGL,793.6,796.86,-0.004091057400296151
2016-08-25,GOOGL,791.3,792.0,-0.0008838383838384412
2016-08-26,GOOGL,793.22,792.49,0.0009211472699971207
2016-08-29,GOOGL,795.82,793.05,0.0034928440829709293
2016-08-30,GOOGL,791.92,792.88,-0.0012107759055595252
2016-08-31,GOOGL,789.85,789.6,0.0003166160081053698
2016-09-01,GOOGL,791.4,791.98,-0.0007323417258012083
2016-09-02,GOOGL,796.87,795.27,0.002011895331145426
2016-09-06,GOOGL,808.02,798.39,0.012061774320820647
2016-09-07,GOOGL,807.99,807.93,7.426385949285101e-05
2016-09-08,GOOGL,802.84,805.22,-0.0029557139663694337
2016-09-09,GOOGL,788.48,798.77,-0.012882306546314915
2016-09-12,GOOGL,798.82,784.52,0.018227706113292292
2016-09-13,GOOGL,788.72,794.01,-0.006662384604727854
2016-09-14,GOOGL,790.46,787.53,0.0037204931875611897
2016-09-15,GOOGL,801.23,790.01,0.014202351868963719
2016-09-16,GOOGL,797.97,799.02,-0.0013141097844859384
2016-09-19,GOOGL,795.39,801.11,-0.007140093120794931
2016-09-20,GOOGL,799.78,800.0,-0.0002750000000000341
2016-09-21,GOOGL,805.03,801.26,0.004705089484062579
2016-09-22,GOOGL,815.95,810.0,0.0073456790123457355
2016-09-23,GOOGL,814.96,815.14,-0.00022082096327005174
2016-09-26,GOOGL,802.65,809.82,-0.00885381936726689
2016-09-27,GOOGL,810.73,801.83,0.011099609642941741
2016-09-28,GOOGL,810.06,804.08,0.007437070938214984
2016-09-29,GOOGL,802.64,807.23,-0.005686111764924534
2016-09-30,GOOGL,804.06,803.6,0.0005724240915877584
2016-10-03,GOOGL,800.38,802.55,-0.002703881378107232
2016-10-04,GOOGL,802.79,805.0,-0.0027453416149068777
2016-10-05,GOOGL,801.23,806.0,-0.005918114143920573
2016-10-06,GOOGL,803.08,804.08,-0.0012436573475276091
2016-10-07,GOOGL,800.71,805.93,-0.0064769893166899285
2016-10-10,GOOGL,814.17,803.93,0.012737427387956675
2016-10-11,GOOGL,809.57,814.17,-0.0056499256911946025
2016-10-12,GOOGL,811.77,811.96,-0.0002340016749594248
2016-10-13,GOOGL,804.08,806.07,-0.002468768221122246
2016-10-14,GOOGL,804.6,807.45,-0.0035296303176667564
2016-10-17,GOOGL,806.84,805.99,0.001054603655132226
2016-10-18,GOOGL,821.49,814.21,0.008941182250279378
2016-10-19,GOOGL,827.09,824.52,0.0031169650220735094
2016-10-20,GOOGL,821.63,827.56,-0.007165643578713266
2016-10-21,GOOGL,824.06,820.0,0.004951219512195055
2016-10-24,GOOGL,835.74,830.09,0.006806490862436575
2016-10-25,GOOGL,828.55,838.5,-0.011866428145497968
2016-10-26,GOOGL,822.1,827.12,-0.006069252345487936
2016-10-27,GOOGL,817.35,823.01,-0.006877194687792333
2016-10-28,GOOGL,819.56,829.94,-0.012506928211678084
2016-10-31,GOOGL,809.9,822.43,-0.015235339177802334
2016-11-01,GOOGL,805.48,810.87,-0.006647181422422813
2016-11-02,GOOGL,788.42,806.76,-0.022732906936387565
2016-11-03,GOOGL,782.19,784.5,-0.0029445506692159914
2016-11-04,GOOGL,781.1,771.3,0.012705821340593892
2016-11-07,GOOGL,802.03,794.95,0.008906220517013556
2016-11-08,GOOGL,811.98,802.03,0.012406019724948002
2016-11-09,GOOGL,805.59,801.83,0.004689273287355164
2016-11-10,GOOGL,780.29,810.0,-0.03667901234567906
2016-11-11,GOOGL,771.75,776.81,-0.006513819338062004
2016-11-14,GOOGL,753.22,771.76,-0.024023012335441022
2016-11-15,GOOGL,775.16,765.47,0.012658889309835709
2016-11-16,GOOGL,779.98,770.42,0.01240881597050967
2016-11-17,GOOGL,786.16,782.5,0.004677316293929672
2016-11-18,GOOGL,775.97,787.17,-0.01422818450906403
2016-11-21,GOOGL,784.8,778.1,0.00861071841665587
2016-11-22,GOOGL,785.0,788.99,-0.0050570983155680165
2016-11-23,GOOGL,779.0,789.52,-0.013324551626304568
2016-11-25,GOOGL,780.23,782.61,-0.0030411060426010343
2016-11-28,GOOGL,785.79,778.35,0.00955868182694153
2016-11-29,GOOGL,789.44,788.38,0.001344529287906922
2016-11-30,GOOGL,775.88,789.1,-0.01675326321125336
2016-12-01,GOOGL,764.33,778.55,-0.018264722882281054
2016-12-02,GOOGL,764.46,761.9,0.0033600210001313285
2016-12-05,GOOGL,778.22,770.0,0.010675324675324711
2016-12-06,GOOGL,776.18,780.19,-0.005139773644881509
2016-12-07,GOOGL,791.47,779.95,0.014770177575485583
2016-12-08,GOOGL,795.17,792.95,0.002799672110473439
2016-12-09,GOOGL,809.45,799.3,0.01269861128487438
2016-12-12,GOOGL,807.9,804.82,0.0038269426704106843
2016-12-13,GOOGL,815.34,812.39,0.0036312608476225033
2016-12-14,GOOGL,817.89,815.92,0.002414452397293886
2016-12-15,GOOGL,815.65,817.36,-0.002092101399628115
2016-12-16,GOOGL,809.84,818.31,-0.01035060062812371
2016-12-19,GOOGL,812.5,809.28,0.003978845393436174
2016-12-20,GOOGL,815.2,813.37,0.002249898570146478
2016-12-21,GOOGL,812.2,815.72,-0.004315206198205244
2016-12-22,GOOGL,809.68,809.1,0.0007168458781361107
2016-12-23,GOOGL,807.8,808.01,-0.0002598977735424517
2016-12-27,GOOGL,809.93,808.68,0.00154572884206361
2016-12-28,GOOGL,804.57,813.33,-0.010770535944819434
2016-12-29,GOOGL,802.88,802.33,0.0006855034711402471
2016-12-30,GOOGL,792.45,803.21,-0.013396247556678814
2016-01-04,AMZN,636.99,656.29,-0.029407731338280264
2016-01-05,AMZN,633.79,646.86,-0.02020529944655729
2016-01-06,AMZN,632.65,622.0,0.017122186495176814
2016-01-07,AMZN,607.94,621.8,-0.022290125442264233
2016-01-08,AMZN,607.05,619.66,-0.0203498692831553
2016-01-11,AMZN,617.74,612.48,0.008588035527690685
2016-01-12,AMZN,617.89,625.25,-0.01177129148340666
2016-01-13,AMZN,581.81,620.88,-0.06292681355495434
2016-01-14,AMZN,593.0,580.25,0.021973287376130978
2016-01-15,AMZN,570.18,572.24,-0.003599888158814587
2016-01-19,AMZN,574.48,577.09,-0.004522691434611609
2016-01-20,AMZN,571.77,564.36,0.013129917074207896
2016-01-21,AMZN,575.02,573.58,0.0025105477875796587
2016-01-22,AMZN,596.38,588.73,0.012994071985460189
2016-01-25,AMZN,596.53,597.99,-0.0024415123998729684
2016-01-26,AMZN,601.25,603.45,-0.003645703869417591
2016-01-27,AMZN,583.35,601.99,-0.03096396950115448
2016-01-28,AMZN,635.35,608.37,0.044348011900652594
2016-01-29,AMZN,587.0,571.98,0.02625965942865132
2016-02-01,AMZN,574.81,578.15,-0.00577704747902799
2016-02-02,AMZN,552.1,570.0,-0.03140350877192979
2016-02-03,AMZN,531.07,553.5,-0.04052393857271897
2016-02-04,AMZN,536.26,525.0,0.02144761904761903
2016-02-05,AMZN,502.13,529.28,-0.05129610036275691
2016-02-08,AMZN,488.1,486.47,0.003350669106008583
2016-02-09,AMZN,482.07,478.01,0.008493546160122179
2016-02-10,AMZN,490.48,491.76,-0.0026028957214901025
2016-02-11,AMZN,503.82,491.17,0.025754830303153647
2016-02-12,AMZN,507.08,510.7,-0.007088310162522038
2016-02-16,AMZN,521.1,519.48,0.0031185031185031273
2016-02-17,AMZN,534.1,528.74,0.010137307561372344
2016-02-18,AMZN,525.0,541.19,-0.02991555645891471
2016-02-19,AMZN,534.9,520.71,0.02725125309673319
2016-02-22,AMZN,559.5,542.2,0.03190704537071183
2016-02-23,AMZN,552.94,555.55,-0.004698046980469625
2016-02-24,AMZN,554.04,545.75,0.015190105359596818
2016-02-25,AMZN,555.15,555.52,-0.0006660426267281188
2016-02-26,AMZN,555.23,560.12,-0.008730272084553285
2016-02-29,AMZN,552.52,554.0,-0.002671480144404365
2016-03-01,AMZN,579.04,556.29,0.04089593557317227
2016-03-02,AMZN,580.21,581.75,-0.0026471852170175565
2016-03-03,AMZN,577.49,577.96,-0.0008132050660945866
2016-03-04,AMZN,575.14,581.07,-0.010205310891975258
2016-03-07,AMZN,562.8,573.54,-0.018725808138926683
2016-03-08,AMZN,560.26,557.87,0.0042841522218437745
2016-03-09,AMZN,559.47,559.56,-0.00016084066051883292
2016-03-10,AMZN,558.93,566.74,-0.013780569573349435
2016-03-11,AMZN,569.61,566.95,0.004691771761178178
2016-03-14,AMZN,573.37,567.0,0.011234567901234576
2016-03-15,AMZN,577.02,571.0,0.010542907180385258
2016-03-16,AMZN,574.27,576.64,-0.004110016648168709
2016-03-17,AMZN,559.44,569.51,-0.01768186686800923
2016-03-18,AMZN,552.08,560.94,-0.015794915677256056
2016-03-21,AMZN,553.98,548.91,0.009236486855768796
2016-03-22,AMZN,560.48,545.11,0.02819614389756197
2016-03-23,AMZN,569.63,561.0,0.015383244206773611
2016-03-24,AMZN,582.95,567.11,0.027931089206679537
2016-03-28,AMZN,579.87,584.4,-0.0077515400410677155
2016-03-29,AMZN,593.86,580.15,0.02363181935706289
2016-03-30,AMZN,598.69,596.71,0.003318194767977775
2016-03-31,AMZN,593.64,599.28,-0.009411293552262693
2016-04-01,AMZN,598.5,590.49,0.013565005334552644
2016-04-04,AMZN,593.19,599.0,-0.009699499165275368
2016-04-05,AMZN,586.14,590.77,-0.007837229378607572
2016-04-06,AMZN,602.08,587.52,0.024782135076252824
2016-04-07,AMZN,591.43,598.76,-0.012241966731244641
2016-04-08,AMZN,594.6,594.32,0.0004711266657692366
2016-04-11,AMZN,595.93,596.14,-0.0003522662461838434
2016-04-12,AMZN,603.17,598.4,0.007971256684491949
2016-04-13,AMZN,614.82,607.68,0.011749605055292425
2016-04-14,AMZN,620.75,615.07,0.009234721251239614
2016-04-15,AMZN,625.89,621.92,0.006383457679444346
2016-04-18,AMZN,635.35,625.35,0.015991045014791715
2016-04-19,AMZN,627.9,637.14,-0.014502307185234029
2016-04-20,AMZN,632.99,630.0,0.00474603174603176
2016-04-21,AMZN,631.0,631.0,0.0
2016-04-22,AMZN,620.5,624.47,-0.00635739106762539
2016-04-25,AMZN,626.2,616.61,0.015552780525778095
2016-04-26,AMZN,616.88,626.17,-0.014836226583835004
2016-04-27,AMZN,606.57,611.8,-0.008548545276233908
2016-04-28,AMZN,602.0,615.54,-0.021996945771192718
2016-04-29,AMZN,659.59,666.0,-0.009624624624624576
2016-05-02,AMZN,683.85,663.92,0.030018676949030102
2016-05-03,AMZN,671.32,677.36,-0.008916971772764798
2016-05-04,AMZN,670.9,662.59,0.012541692449327556
2016-05-05,AMZN,659.09,673.31,-0.02111954374656535
2016-05-06,AMZN,673.95,656.05,0.027284505754134734
2016-05-09,AMZN,679.75,673.95,0.008605979672082431
2016-05-10,AMZN,703.07,694.0,0.013069164265129754
2016-05-11,AMZN,713.23,705.79,0.010541379163774005
2016-05-12,AMZN,717.93,717.38,0.0007666787476650513
2016-05-13,AMZN,709.92,714.64,-0.006604724056867832
2016-05-16,AMZN,710.66,710.13,0.00074634221903028
2016-05-17,AMZN,695.27,709.9,-0.020608536413579372
2016-05-18,AMZN,697.45,689.56,0.011442079006903099
2016-05-19,AMZN,698.52,691.88,0.009597039949124106
2016-05-20,AMZN,702.8,701.05,0.0024962556165751375
2016-05-23,AMZN,696.75,704.25,-0.010649627263045794
2016-05-24,AMZN,704.2,698.01,0.008868067792725112
2016-05-25,AMZN,708.35,708.0,0.0004943502824859078
2016-05-26,AMZN,714.91,708.33,0.00928945547979039
2016-05-27,AMZN,712.24,715.0,-0.003860139860139847
2016-05-31,AMZN,722.79,712.33,0.014684205354259855
2016-06-01,AMZN,719.44,720.9,-0.002025246220002667
2016-06-02,AMZN,728.24,720.97,0.010083637321941247
2016-06-03,AMZN,725.54,726.74,-0.0016512095109668457
2016-06-06,AMZN,726.73,726.5,0.0003165863730213602
2016-06-07,AMZN,723.74,729.89,-0.00842592719450873
2016-06-08,AMZN,726.64,726.4,0.0003303964757709376
2016-06-09,AMZN,727.65,723.1,0.006292352371732754
2016-06-10,AMZN,717.91,722.35,-0.006146604831452972
2016-06-13,AMZN,715.24,714.01,0.001722664948670212
2016-06-14,AMZN,719.3,712.33,0.009784790757092798
2016-06-15,AMZN,714.26,722.0,-0.010720221606648213
2016-06-16,AMZN,717.51,712.05,0.007668000842637507
2016-06-17,AMZN,706.39,718.19,-0.01643019256742654
2016-06-20,AMZN,714.01,713.5,0.0007147862648913678
2016-06-21,AMZN,715.82,715.72,0.00013971944335776942
2016-06-22,AMZN,710.6,716.58,-0.008345195232911912
2016-06-23,AMZN,722.08,715.5,0.00919636617749831
2016-06-24,AMZN,698.96,693.0,0.008600288600288653
2016-06-27,AMZN,691.36,692.01,-0.0009392927847863142
2016-06-28,AMZN,707.95,700.0,0.011357142857142922
2016-06-29,AMZN,715.6,715.75,-0.00020957038071949322
2016-06-30,AMZN,715.62,717.2,-0.0022030117122142233
2016-07-01,AMZN,725.68,717.32,0.011654491719176796
2016-07-05,AMZN,728.1,722.8,0.00733259546209196
2016-07-06,AMZN,737.61,725.71,0.016397734632291102
2016-07-07,AMZN,736.57,739.33,-0.003733109707437803
2016-07-08,AMZN,745.81,740.14,0.007660712838111653
2016-07-11,AMZN,753.78,750.0,0.005039999999999964
2016-07-12,AMZN,748.21,756.86,-0.011428797928282611
2016-07-13,AMZN,742.63,746.76,-0.0055305586801649735
2016-07-14,AMZN,741.2,748.86,-0.010228881232807158
2016-07-15,AMZN,735.44,746.55,-0.014881789565333736
2016-07-18,AMZN,736.07,735.49,0.0007885899196454621
2016-07-19,AMZN,739.95,732.5,0.010170648464163885
2016-07-20,AMZN,745.72,744.0,0.002311827956989284
2016-07-21,AMZN,744.43,747.5,-0.004107023411371305
2016-07-22,AMZN,744.86,747.79,-0.003918212332339226
2016-07-25,AMZN,739.61,746.55,-0.00929609537204466
2016-07-26,AMZN,735.59,742.71,-0.009586514251861432
2016-07-27,AMZN,736.67,737.97,-0.001761589224494313
2016-07-28,AMZN,752.61,745.98,0.008887637738277158
2016-07-29,AMZN,758.81,765.0,-0.008091503267973928
2016-08-01,AMZN,767.74,759.87,0.010357034755945101
2016-08-02,AMZN,760.58,763.81,-0.0042288003561093785
2016-08-03,AMZN,754.64,757.06,-0.003196576229096715
2016-08-04,AMZN,760.77,753.7,0.009380390075626821
2016-08-05,AMZN,765.98,764.81,0.0015297917129745596
2016-08-08,AMZN,766.56,766.81,-0.0003260260038340658
2016-08-09,AMZN,768.31,767.39,0.0011988688932615217
2016-08-10,AMZN,768.56,769.8,-0.001610808002078474
2016-08-11,AMZN,771.24,769.94,0.0016884432553185371
2016-08-12,AMZN,772.56,768.46,0.0053353460167086236
2016-08-15,AMZN,768.49,771.9,-0.0044176706827308825
2016-08-16,AMZN,764.04,768.62,-0.005958731232598736
2016-08-17,AMZN,764.63,764.41,0.0002878036655721763
2016-08-18,AMZN,764.46,764.0,0.0006020942408377439
2016-08-19,AMZN,757.31,761.9,-0.006024412652579121
2016-08-22,AMZN,759.48,757.5,0.002613861386138638
2016-08-23,AMZN,762.45,763.31,-0.0011266719943403075
2016-08-24,AMZN,757.25,763.0,-0.007536041939711665
2016-08-25,AMZN,759.22,756.0,0.004259259259259295
2016-08-26,AMZN,769.0,760.05,0.01177554108282356
2016-08-29,AMZN,771.29,768.72,0.0033432198980121973
2016-08-30,AMZN,767.58,771.05,-0.004500356656507248
2016-08-31,AMZN,769.16,766.6,0.0033394208192015985
2016-09-01,AMZN,770.62,770.9,-0.00036321183032815243
2016-09-02,AMZN,772.44,774.11,-0.0021573161437004546
2016-09-06,AMZN,788.87,774.04,0.01915921657795468
2016-09-07,AMZN,784.48,789.53,-0.006396210403657815
2016-09-08,AMZN,784.06,783.89,0.00021686716248448006
2016-09-09,AMZN,760.14,779.36,-0.024661260521453534
2016-09-12,AMZN,771.49,757.35,0.018670363768402965
2016-09-13,AMZN,761.01,768.77,-0.010094046333753907
2016-09-14,AMZN,761.09,762.2,-0.0014563106796116683
2016-09-15,AMZN,769.69,762.0,0.010091863517060439
2016-09-16,AMZN,778.52,773.28,0.006776329402027738
2016-09-19,AMZN,775.1,779.97,-0.006243829890893245
2016-09-20,AMZN,780.22,776.0,0.005438144329896942
2016-09-21,AMZN,789.74,783.25,0.008285987871050123
2016-09-22,AMZN,804.7,794.27,0.013131554760975567
2016-09-23,AMZN,805.75,803.13,0.003262236499694949
2016-09-26,AMZN,799.16,801.8,-0.003292591668745306
2016-09-27,AMZN,816.11,801.85,0.017783874789549157
2016-09-28,AMZN,828.72,818.0,0.013105134474327661
2016-09-29,AMZN,829.05,828.26,0.0009538067756501142
2016-09-30,AMZN,837.31,832.61,0.005644899773002885
2016-10-03,AMZN,836.74,836.0,0.0008851674641148434
2016-10-04,AMZN,834.03,840.91,-0.00818161277663483
2016-10-05,AMZN,844.36,838.0,0.007589498806682594
2016-10-06,AMZN,841.66,843.7,-0.00241792106198895
